Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
12840,MAS-HWH MAIL,6,BPP,BAPATIA,04:42:00,04:44:00,356,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,7,TEL,TENALI JN.,05:14:00,05:16:00,398,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,8,BZA,VIJAYWADA JN,06:25:00,06:40:00,429,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,9,EE,ELURU,07:26:00,07:27:00,489,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,10,TDD,TADEPALLI GU,07:59:00,08:00:00,537,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,11,NDD,NIDADAVOLU J,08:22:00,08:23:00,556,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,12,RJY,RAJAHMUNDRY,09:09:00,09:14:00,579,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,13,SLO,SAMALKOT JN.,09:52:00,09:53:00,629,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,14,ANV,ANNAVARAM,10:19:00,10:20:00,666,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,15,TUNI,TUNI,10:35:00,10:36:00,683,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,16,AKP,ANAKAPALLE,11:21:00,11:22:00,746,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,17,VSKP,VISAKHAPATNA,13:00:00,13:20:00,780,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,18,VZM,VIZIANAGARAM,14:15:00,14:20:00,840,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,19,CPP,CHIPURUPALLE,14:45:00,14:47:00,871,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,20,CHE,SRIKAKULAM R,15:18:00,15:20:00,910,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,21,NWP,NAUPADA JN.,15:53:00,15:55:00,957,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,22,PSA,PALASA,16:28:00,16:30:00,983,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,23,SPT,SOMPETA,16:53:00,16:55:00,1014,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,24,IPM,ICHCHA PURAM,17:09:00,17:11:00,1032,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,25,BAM,BERHAMPUR,17:35:00,17:40:00,1057,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,26,CAP,CHATRAPUR,17:55:00,17:57:00,1078,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,27,BALU,BALUGAN,18:37:00,18:39:00,1132,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,28,KUR,KHURDA ROAD,19:50:00,20:10:00,1203,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,29,BBS,BHUBANESWAR,20:35:00,20:40:00,1222,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,30,CTC,CUTTACK JN.,21:10:00,21:15:00,1249,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,31,JJKR,JAJPUR KEONJ,22:08:00,22:10:00,1321,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,32,BHC,BHADRAKH,23:17:00,23:19:00,1365,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,33,BLS,BALASORE,00:05:00,00:10:00,1427,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,34,KGP,KHARAGPUR,01:43:00,01:48:00,1548,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,35,SRC,SANTRAGACHI,03:12:00,03:14:00,1656,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12840,MAS-HWH MAIL,36,HWH,HOWRAH JN.,04:00:00,04:00:00,1663,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,1,MAS,CHENNAI CENT,08:45:00,08:45:00,0,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,2,OGL,ONGOLE,12:48:00,12:50:00,291,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,3,BZA,VIJAYWADA JN,15:10:00,15:25:00,429,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,4,EE,ELURU,16:09:00,16:10:00,489,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,5,TDD,TADEPALLI GU,16:39:00,16:40:00,537,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,6,RJY,RAJAHMUNDRY,17:32:00,17:37:00,579,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,7,VSKP,VISAKHAPATNA,21:50:00,22:10:00,780,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,8,BAM,BERHAMPUR,01:55:00,01:57:00,1057,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,9,KUR,KHURDA ROAD,03:55:00,04:10:00,1203,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,10,BBS,BHUBANESWAR,04:35:00,04:40:00,1222,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,11,CTC,CUTTACK JN.,05:10:00,05:15:00,1249,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,12,JJKR,JAJPUR KEONJ,06:08:00,06:10:00,1321,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,13,BHC,BHADRAKH,07:15:00,07:17:00,1365,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,14,BLS,BALASORE,08:01:00,08:06:00,1427,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,15,KGP,KHARAGPUR,09:40:00,09:50:00,1548,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,16,SRC,SANTRAGACHI,11:12:00,11:13:00,1656,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12842,COROMANDEL E,17,HWH,HOWRAH JN.,11:50:00,11:50:00,1663,MAS,CHENNAI CENTRAL,HWH,HOWRAH JN.
12852,MAS - BSP SF,1,MAS,CHENNAI CENT,21:10:00,21:10:00,0,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,2,GDR,GUDUR JN.,23:30:00,23:35:00,137,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,3,NLR,NELLORE,00:02:00,00:03:00,175,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,4,OGL,ONGOLE,01:27:00,01:28:00,291,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,5,BZA,VIJAYWADA JN,03:55:00,04:05:00,429,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,6,WL,WARANGAL,06:43:00,06:45:00,636,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,7,SKZR,SIRPURKAGHAZ,09:24:00,09:25:00,810,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,8,BPQ,BALHARSHAH,11:30:00,11:40:00,880,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,9,NAB,NAGBHIR,13:26:00,13:28:00,998,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,10,WSA,WADSA,13:51:00,13:53:00,1026,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,11,AJU,ARJUNI,14:11:00,14:13:00,1050,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,12,SNV,SONDAD,14:37:00,14:39:00,1083,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,13,G,GONDIA JN.,15:35:00,15:45:00,1129,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,14,RJN,RAJNANDGAON,17:00:00,17:02:00,1234,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,15,DURG,DURG,17:45:00,17:50:00,1263,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,16,R,RAIPUR JN.,18:25:00,18:35:00,1300,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12852,MAS - BSP SF,17,BSP,BILASPUR JN.,20:15:00,20:15:00,1409,MAS,CHENNAI CENTRAL,BSP,BILASPUR JN.
12967,JAIPUR EXP,1,MAS,CHENNAI CENT,17:40:00,17:40:00,0,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,2,GDR,GUDUR JN.,19:50:00,19:52:00,137,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,3,NLR,NELLORE,20:17:00,20:18:00,175,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,4,BZA,VIJAYWADA JN,00:10:00,00:20:00,429,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,5,WL,WARANGAL,03:09:00,03:10:00,636,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,6,MCI,MANCHIRYAL,05:34:00,05:35:00,752,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,7,SKZR,SIRPURKAGHAZ,06:24:00,06:25:00,810,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,8,BPQ,BALHARSHAH,07:50:00,08:00:00,880,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,9,CD,CHANDRAPUR (,08:18:00,08:20:00,894,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,10,HGT,HINGANGHAT,09:23:00,09:24:00,978,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,11,SEGM,SEWAGRAM,09:59:00,10:00:00,1016,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,12,NGP,NAGPUR JN.(C,11:05:00,11:15:00,1092,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,13,KATL,KATOL,12:02:00,12:03:00,1153,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,14,PAR,PANDHURNA,12:37:00,12:38:00,1196,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,15,BZU,BETUL,14:04:00,14:05:00,1282,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,16,ET,ITARSI,15:55:00,16:00:00,1389,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,17,HBJ,HABIBGANJ,17:23:00,17:25:00,1475,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,18,BPL,BHOPAL,17:55:00,18:05:00,1481,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,19,BIH,BAIRAGARH,18:34:00,18:36:00,1491,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,20,SEH,SEHORE,18:56:00,18:58:00,1520,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,21,SJP,SHUJALPUR,19:34:00,19:36:00,1561,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,22,BCH,BERCHHA,20:12:00,20:14:00,1604,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,23,UJN,UJJAIN JN,21:25:00,21:35:00,1664,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,24,NAD,NAGDA JN,22:45:00,23:10:00,1719,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,25,VMA,VIKRAMGARH A,23:36:00,23:38:00,1759,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,26,SGZ,SHAMGARH,00:14:00,00:16:00,1811,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,27,BWM,BHAWANI MAND,00:38:00,00:40:00,1840,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,28,RMA,RAMGANJ MAND,01:00:00,01:02:00,1868,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,29,KOTA,KOTA,01:45:00,01:55:00,1940,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,30,SWM,SAWAI MADHOP,03:40:00,04:00:00,2048,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,31,DPA,DURGAPURA,05:45:00,05:46:00,2172,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
12967,JAIPUR EXP,32,JP,JAIPUR JN.,06:15:00,06:15:00,2179,MAS,CHENNAI CENTRAL,JP,JAIPUR JN.
16003,MAS-NSL WKLY,1,MAS,CHENNAI CENT,09:10:00,09:10:00,0,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,2,AJJ,ARAKKONAM JN,10:13:00,10:15:00,68,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,3,TRT,TIRUTTANI,10:33:00,10:35:00,80,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,4,PUT,PUTUR,11:03:00,11:05:00,113,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,5,RU,RENIGUNTA JN,11:30:00,11:35:00,138,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,6,RJP,RAZAMPETA,12:39:00,12:40:00,213,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,7,HX,CUDDAPAH,13:33:00,13:35:00,263,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,8,YA,YERRA GUNTLA,14:09:00,14:10:00,303,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,9,TU,TADIPATRI,15:09:00,15:10:00,372,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,10,GY,GOOTY JN.,15:59:00,16:00:00,420,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,11,DHNE,DHONE JN,17:14:00,17:15:00,474,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,12,KRNT,KURNOOL TOWN,18:05:00,18:07:00,528,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,13,GWD,GADWAL,19:12:00,19:13:00,583,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,14,MBNR,MAHBUBNAGAR,20:59:00,21:00:00,658,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,15,KCG,KACHEGUDA,23:25:00,23:40:00,764,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,16,MJF,MALKAJGIRI,00:24:00,00:25:00,773,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,17,KMC,KAMAREDDI,01:45:00,01:46:00,877,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,18,NZB,NIZAMABAD,03:08:00,03:10:00,929,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,19,BSX,BASAR,03:42:00,03:43:00,959,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,20,MUE,MUDKHED JN.,04:45:00,04:47:00,1018,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,21,NED,NANDED,05:10:00,05:15:00,1040,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,22,PAU,PURNA  JN.,05:53:00,05:55:00,1071,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,23,PBN,PARBHANI JN.,06:28:00,06:30:00,1099,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,24,J,JALNA,08:13:00,08:15:00,1214,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,25,AWB,AURANGABAD,09:40:00,09:45:00,1276,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16003,MAS-NSL WKLY,26,NSL,NAGARSOL,11:55:00,11:55:00,1365,MAS,CHENNAI CENTRAL,NSL,NAGARSOL
16021,KAVERI EXPRE,1,MAS,CHENNAI CENT,21:15:00,21:15:00,0,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,2,TRL,TIRUVALLUR,21:49:00,21:50:00,41,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,3,AJJ,ARAKKONAM JN,22:15:00,22:17:00,68,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,4,AVN,ANVARDIKANPE,22:29:00,22:30:00,79,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,5,SHU,SHOLINGUR,22:44:00,22:45:00,89,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,6,WJR,WALAJAH ROAD,22:59:00,23:00:00,104,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,7,KPD,KATPADI JN,23:28:00,23:30:00,128,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,8,AB,AMBUR,00:09:00,00:10:00,181,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,9,JTJ,JOLARPETTAI,00:50:00,00:55:00,212,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,10,KPN,KUPPAM,01:24:00,01:25:00,256,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,11,BWT,BANGARPET JN,01:53:00,01:55:00,290,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,12,WFD,WHITE FIELD,02:29:00,02:30:00,337,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,13,KJM,KRISHNA RAJA,02:38:00,02:40:00,346,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,14,BNCE,BANGALORE EA,02:49:00,02:50:00,353,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,15,BNC,BANGALORE CA,02:58:00,03:00:00,356,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,16,SBC,KRANTIVIRA S,03:45:00,04:00:00,360,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,17,KGI,KENGERI,04:19:00,04:20:00,372,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,18,BID,BIDADI,04:35:00,04:36:00,390,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,19,RMGM,RAMANAGARAM,04:44:00,04:45:00,405,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,20,CPT,CHANNA PATNA,04:54:00,04:55:00,416,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,21,MAD,MADDUR,05:14:00,05:15:00,434,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,22,MYA,MANDYA,05:34:00,05:35:00,453,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,23,PANP,PANDAVAPURA,05:59:00,06:00:00,479,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16021,KAVERI EXPRE,24,MYS,MYSORE JN.,06:50:00,06:50:00,498,MAS,CHENNAI CENTRAL,MYS,MYSORE JN.
16031,MAS-SVDK AND,1,MAS,CHENNAI CENT,05:15:00,05:15:00,0,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,2,SPE,SULLURUPETTA,06:28:00,06:30:00,82,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,3,NYP,NAYUDUPETA,06:53:00,06:55:00,109,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,4,GDR,GUDUR JN.,08:15:00,08:17:00,137,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,5,NLR,NELLORE,08:42:00,08:43:00,175,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,6,BTTR,BITRAGUNTA,09:09:00,09:10:00,209,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,7,KVZ,KAVALI,09:27:00,09:28:00,226,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,8,SKM,SINGARAYAKON,09:53:00,09:54:00,263,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,9,OGL,ONGOLE,10:25:00,10:26:00,291,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,10,CLX,CHIRALA,11:00:00,11:01:00,341,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,11,BPP,BAPATIA,11:13:00,11:14:00,356,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,12,NDO,NIDUBROLU,11:37:00,11:38:00,376,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,13,TEL,TENALI JN.,12:19:00,12:20:00,398,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,14,NGNT,NEW GUNTUR,12:50:00,12:52:00,423,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,15,BZA,VIJAYWADA JN,14:30:00,14:55:00,453,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,16,MDR,MADHIRA,15:49:00,15:50:00,510,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,17,KMT,KHAMMAM,16:24:00,16:25:00,554,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,18,DKJ,DORNAKAL JN.,16:49:00,16:50:00,577,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,19,MABD,MAHBUBABAD,17:07:00,17:08:00,601,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,20,KDM,KESAMUDRAM,17:17:00,17:18:00,617,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,21,WL,WARANGAL,18:03:00,18:08:00,662,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,22,JMKT,JAMIKUNTA,18:59:00,19:00:00,707,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,23,PDPL,PEDDAPALLI,19:24:00,19:25:00,746,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,24,RDM,RAMGUNDAM,19:42:00,19:43:00,764,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,25,MCI,MANCHIRYAL,19:59:00,20:00:00,777,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,26,BPA,BELLAMPALLI,20:14:00,20:15:00,797,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,27,SKZR,SIRPURKAGHAZ,20:49:00,20:50:00,836,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,28,BPQ,BALHARSHAH,22:40:00,22:50:00,905,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,29,CD,CHANDRAPUR (,23:08:00,23:09:00,919,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,30,MJRI,MAJRI JN.,23:39:00,23:40:00,953,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,31,WRR,WARORA,23:52:00,23:53:00,965,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,32,HGT,HINGANGHAT,00:24:00,00:25:00,1003,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,33,SEGM,SEWAGRAM,01:09:00,01:10:00,1041,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,34,NGP,NAGPUR JN.(C,02:35:00,02:45:00,1118,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,35,PAR,PANDHURNA,04:04:00,04:05:00,1221,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
16031,MAS-SVDK AND,36,MTY,MULTAI,04:49:00,04:50:00,1262,MAS,CHENNAI CENTRAL,SVDK,SHRI MATA VAISHNO DEVI KATRA
